pubchem,rt
53161158,872.9
53161159,751.5
53161160,791.4
53161162,758.7
53161164,811.4
53161166,605.6
53161167,789.2
53161170,858.1
53161171,849.9
53161172,885.0
53161173,926.7
53161174,763.6
53161175,948.9
53161177,879.3
53161178,888.7
53161179,893.3
53161180,1051.6
53161181,1071.9
53161182,1076.0
53161183,1134.8
53161184,1009.9
53161185,754.0
53161186,1101.0
53161187,897.5
53161188,1058.9
53161189,968.9
53161190,944.1
53161191,1047.7
53161193,980.8
53161194,897.5
53161195,1089.5
53161196,1048.6
53161197,903.7
53161198,990.0
53161200,1016.5
53161201,986.4
53161204,1072.9
53161205,1021.3
53161206,1036.8
53161210,858.1
53161212,845.7
53161214,943.4
53161215,719.4
53161218,825.6
53161220,858.1
53161223,919.5
53161224,945.4
53161225,878.3
53161226,631.6
53161227,821.3
53161229,896.5
53161231,1068.5
53161233,865.0
53161234,1181.8
53161237,1023.3
53161238,702.3
53161239,992.9
53161240,854.3
53161241,1068.0
53161242,995.1
53161257,991.2
53161263,999.0
53161266,709.3
53161282,858.3
53161284,637.6
53161285,1110.6
53161295,830.6
53161297,869.6
53161298,919.7
53161299,911.5
53161302,957.5
53161304,1061.1
53161305,1002.5
53161307,909.1
53161308,904.6
53161310,923.9
53161311,773.1
53161314,878.9
53161315,959.4
53161317,897.6
53161318,858.3
53161320,914.9
53161321,918.3
53161323,957.5
53161324,969.3
53161325,893.7
53161326,885.6
53161363,697.4
53161369,767.0
53161519,604.7
53161522,604.9
53161524,599.7
53161525,635.2
53161530,575.6
53161536,609.0
53161546,625.8
53161551,599.1
53161558,611.6
53161559,574.1
53161561,643.1
53161564,594.9
53161565,602.0
53161569,580.3
53161570,573.9
53161576,606.5
53161587,620.4
53161595,680.0
53161616,640.5
53161632,695.6
53161639,720.5
53161645,710.6
53161651,681.9
53161662,676.2
53161667,709.6
53161668,695.0
53161670,672.4
53161687,702.0
53161693,733.4
53161701,585.2
53161707,923.3
53161720,629.9
53161724,865.4
53161725,805.5
53161740,815.5
53161760,865.4
53161762,927.4
53161768,848.3
53161831,859.3
53161833,885.7
53161834,807.3
53161836,822.8
53161838,876.5
53161839,843.0
53161840,814.5
53161841,749.2
53161846,965.4
53161848,973.8
53161851,830.7
53161852,737.4
53161855,935.1
53161856,941.0
53161857,946.2
53161858,933.2
53161859,998.6
53161915,849.9
53161930,589.4
53161950,595.9
53162056,779.6
53162132,871.6
53162133,616.2
53162134,629.8
53162135,640.2
53162139,774.0
53162140,759.7
53162143,696.8
53162144,827.4
53162145,802.3
53162147,654.8
53162148,727.6
53162150,786.2
53162151,736.0
53162155,729.6
53162156,805.9
53162157,767.7
53162158,796.8
53162165,724.0
53162167,717.7
53162168,685.2
53162169,740.6
53162172,753.0
53162173,935.7
53162175,854.1
53162176,847.9
53162179,784.0
53162181,766.3
53162182,719.9
53162183,678.9
53162184,676.9
53162185,690.0
53162186,722.5
53162187,672.5
53162188,702.4
53162189,759.2
53162190,711.2
53162193,733.0
53162194,806.9
53162195,832.4
53162196,761.2
53162197,694.9
53162198,646.5
53162199,811.4
53162201,715.8
53162202,841.2
53162203,758.1
53162204,688.3
53162205,915.3
53162207,715.7
53162208,574.1
53162211,753.1
53162212,678.7
53162214,766.2
53162215,779.8
53162219,728.9
53162220,735.6
53162221,756.0
53162224,713.7
53162230,683.3
53162232,678.3
53162233,700.0
53162234,698.2
53162237,681.3
53162243,735.6
53162244,684.7
53162247,719.5
53162251,659.2
53162265,635.3
53162270,697.9
53162279,680.9
53162280,720.3
53162289,691.9
53162290,743.6
53162291,621.9
53162294,696.1
53162295,742.8
53162299,698.9
53162308,669.8
53162323,743.6
53162337,717.5
53162594,1006.7
53162597,1316.5
53162599,653.1
53162600,1182.6
53162608,569.2
53162610,639.6
53162616,582.7
53162618,571.6
53162628,787.0
53162629,784.0
53162631,651.3
53162632,698.3
53162636,603.7
53162638,541.3
53162642,677.5
53162644,665.6
53162647,802.2
53162649,637.0
53162651,663.9
53162660,965.4
53162661,1159.7
53162662,1157.5
53162663,756.6
53162664,929.5
53162665,972.3
53162668,757.4
53162670,594.5
53162671,587.3
53162672,602.0
53162673,596.3
53162675,900.8
53162677,720.8
53162679,1018.8
53162680,694.8
53162681,680.0
53162682,589.1
53162684,856.5
53162686,609.9
53162688,627.8
53162689,669.4
53162691,908.2
53162692,854.6
53162694,645.0
53162695,719.6
53162696,912.4
53162701,745.2
53162710,787.0
53162711,1108.4
53162712,1283.1
53162713,1266.8
53162714,881.5
53162715,1022.9
53162716,1088.5
53162717,570.2
53162718,846.8
53162720,646.1
53162721,644.5
53162724,585.6
53162728,600.3
53162743,593.2
53162749,771.9
53162753,716.3
53162755,563.1
53162758,574.1
53162760,772.0
53162761,945.0
53162762,949.3
53162763,694.1
53162764,688.4
53162768,790.6
53162773,674.8
53162774,912.4
53162775,733.5
53162776,744.9
53162779,929.6
53162780,637.9
53162781,891.8
53162782,661.4
53162785,792.3
53162788,825.6
53162789,1032.3
53162790,669.6
53162793,593.1
53162797,632.0
53162798,693.7
53162799,836.9
53162801,642.5
53162802,856.5
53162803,672.3
53162804,597.3
53162805,701.5
53162806,814.8
53162808,604.1
53162809,615.0
53162810,614.3
53162811,668.7
53162812,625.4
53162813,635.0
53162815,652.1
53162816,967.9
53162817,88.6
53162819,672.6
53162820,707.9
53162822,625.4
53162826,645.6
53162828,589.0
53162829,87.1
53162830,82.5
53162831,589.4
53162833,751.9
53162836,759.9
53162838,738.6
53162839,707.5
53162842,656.7
53162846,835.4
53162848,826.9
53162849,726.0
53162853,711.4
53162854,706.0
53162856,631.6
53162862,581.6
53162864,91.2
53162865,566.1
53162866,729.6
53162867,721.1
53162868,727.4
53162869,593.5
53162870,690.8
53162871,909.4
53162872,955.0
53162875,927.0
53162881,85.0
53162886,818.5
53162891,658.3
53162895,600.6
53162896,555.3
53162899,575.7
53162900,799.9
53162907,809.4
53162912,922.5
53162915,962.3
53162917,811.0
53162919,754.9
53162922,983.5
53162923,937.0
53162926,771.2
53162932,964.6
53162935,742.5
53162939,862.7
53162940,781.5
53162944,808.8
53162949,854.1
53162950,812.3
53162952,835.9
53162954,572.2
53162955,579.9
53162959,794.3
53162961,918.7
53162963,757.7
53162965,603.0
53162967,669.2
53162971,567.2
53162972,832.9
53162973,624.3
53162974,799.3
53162979,881.7
53162981,585.9
53162984,894.7
53162985,91.9
53162988,640.0
53162989,869.1
53162990,597.4
53162992,734.2
53162994,589.3
53162996,648.4
53162997,630.3
53162998,686.8
53162999,583.6
53163001,678.8
53163005,672.8
53163025,675.6
53163033,687.9
53163045,622.4
53163046,629.3
53163054,637.8
53163057,691.5
53163066,658.6
53163085,668.9
53163091,670.5
53163100,710.1
53163101,714.3
53163104,866.1
53163106,737.4
53163107,781.5
53163108,743.0
53163110,727.8
53163111,654.9
53163112,796.4
53163114,797.3
53163116,742.4
53163117,773.7
53163119,728.9
53163121,783.5
53163122,742.8
53163124,854.0
53163125,804.5
53163126,700.1
53163127,890.7
53163129,765.3
53163130,807.7
53163131,882.5
53163132,664.2
53163134,821.9
53163157,817.8
53163158,838.6
53163159,875.7
53163160,931.6
53163161,858.7
53163162,831.6
53163163,857.7
53163164,915.7
53163165,897.9
53163166,851.7
53163167,905.7
53163168,916.2
53163169,1012.4
53163170,912.2
53163171,943.2
53163172,912.8
53163173,802.3
53163174,920.8
53163175,941.8
53163176,1032.7
53163177,961.8
53163178,904.7
53163179,935.7
53163180,834.4
53163181,853.3
53163182,867.4
53163183,1025.0
53163184,916.2
53163185,922.1
53163186,912.2
53163187,847.7
53163188,827.4
53163189,941.3
53163190,941.6
53163191,939.7
53163192,973.1
53163193,817.4
53163194,953.8
53163195,919.4
53163196,977.9
53163197,928.8
53163199,973.8
53163200,935.1
53163201,900.7
53163202,1001.2
53163203,931.5
53163204,885.6
53163205,972.9
53163206,970.9
53163207,974.2
53163208,935.1
53163209,982.0
53163210,984.4
53163211,1017.9
53163212,962.8
53163213,972.9
53163214,941.3
53163215,963.1
53163216,1024.6
53163217,906.6
53163218,1001.2
53163219,941.6
53163220,985.9
53163221,1021.6
53163222,928.8
53163223,920.8
53163224,1025.0
53163225,1049.5
53163226,1018.7
53163227,1009.1
53163228,1011.6
53163229,1005.8
53163230,948.4
53163231,1042.7
53163232,971.9
53163270,595.8
53163272,640.4
53163284,655.8
53163287,650.0
53163294,634.3
53163295,650.8
53163297,661.8
53163303,610.1
53163329,686.2
53163334,635.6
53163344,650.3
53163368,840.0
53163369,809.8
53163370,1009.5
53163371,885.2
53163372,998.3
53163373,983.0
53163374,936.2
53163375,881.1
53163376,913.7
53163377,1027.9
53163378,1083.4
53163379,909.0
53163380,660.6
53163381,1022.0
53163383,943.3
53163384,1026.6
53163385,1018.0
53163386,912.1
53163387,984.8
53163388,974.1
53163389,950.0
53163390,870.4
53163391,902.6
53163393,866.1
53163427,852.1
53163514,995.1
53163522,1123.8
53163532,670.4
53163541,965.9
53163547,1170.7
53163555,1157.0
53163566,1191.2
53163573,1236.8
53163576,1078.5
53163587,1388.7
53163613,1231.6
53163678,980.0
53163688,1282.5
53163718,828.5
53163742,1380.4
53163796,1257.1
53163825,1433.6
53163852,956.8
53163938,703.1
53163941,743.1
53163943,647.5
53163946,724.7
53163947,699.4
53163951,646.0
53163952,677.4
53163953,741.5
53163955,781.9
53163962,735.5
53163963,795.2
53163968,810.5
53163974,896.1
53163975,880.8
53163977,808.1
53163978,747.8
53163985,937.6
53163990,796.3
53163991,804.5
53163992,718.5
53163993,798.5
53163997,827.8
53164001,839.0
53164011,597.5
53164014,790.7
53164015,820.3
53164020,847.4
53164024,775.7
53164025,825.1
53164026,843.5
53164035,842.7
53164036,785.0
53164045,847.4
53164050,788.8
53164052,812.6
53164062,899.9
53164065,740.2
53164066,917.8
53164069,850.1
53164070,830.2
53164072,711.5
53164073,799.9
53164079,961.9
53164080,925.5
53164082,812.0
53164089,787.6
53164093,845.2
53164102,881.5
53164104,872.1
53164107,852.2
53164108,923.3
53164110,826.4
53164115,632.2
53164118,846.5
53164132,794.4
53164136,679.0
53164141,853.2
53164144,858.1
53164152,869.7
53164155,727.5
53164184,795.0
53164188,828.9
53164192,783.9
53164195,827.4
53164200,768.5
53164203,761.0
53164204,777.7
53164214,726.5
53164229,859.0
53164230,853.3
53164237,871.5
53164258,1094.6
53164286,1092.6
53164314,893.9
53164356,594.8
53164357,602.0
53164358,602.4
53164361,573.3
53164365,577.2
53164366,601.0
53164368,624.3
53164370,612.6
53164371,639.0
53164372,630.6
53164373,638.3
53164376,625.4
53164378,578.1
53164379,647.8
53164381,619.3
53164385,674.7
53164395,897.5
53164397,896.8
53164400,816.1
53164407,742.2
53164410,586.9
53164411,593.5
53164412,593.6
53164413,87.1
53164414,558.9
53164417,572.8
53164418,595.2
53164419,84.4
53164420,88.1
53164422,88.7
53164423,571.8
53164424,637.5
53164425,660.4
53164426,665.4
53164427,637.7
53164428,652.5
53164429,631.6
53164430,623.6
53164431,622.2
53164435,82.5
53164439,594.3
53164440,634.9
53164441,634.7
53164443,585.9
53164444,603.5
53164445,605.4
53164446,650.0
53164447,650.0
53164450,624.3
53164451,646.7
53164452,601.4
53164453,589.4
53164454,596.0
53164455,662.7
53164456,668.0
53164461,645.8
53164462,681.3
53164464,619.9
53164465,668.3
53164466,604.7
53164467,618.5
53164469,620.7
53164470,621.2
53164471,602.6
53164472,625.0
53164473,624.9
53164474,640.3
53164475,666.9
53164476,670.5
53164477,684.8
53164478,677.2
53164479,669.4
53164480,685.9
53164481,700.0
53164569,980.1
53164571,597.3
53164591,639.0
53164601,604.7
53164602,577.6
53164603,568.6
53164605,681.9
53164610,606.4
53164613,795.8
53164615,765.2
53164616,716.6
53164619,818.4
53164621,702.5
53164622,752.3
53164623,731.3
53164625,603.5
53164626,732.4
53164628,765.2
53164631,657.5
53164632,740.3
53164633,747.7
53164636,765.4
53164639,804.3
53164646,795.8
53164650,666.7
53164651,690.6
53164654,902.5
53164660,1071.7
53164663,881.5
53164669,962.1
53164676,927.1
53164680,800.0
53164681,915.3
53164682,822.4
53164685,862.4
53164686,984.0
53164693,933.7
53164694,951.8
53164697,1015.4
53164700,919.0
53164703,683.1
53164713,931.3
53164714,777.5
53164715,845.3
53164716,842.2
53164729,823.1
53164735,952.2
53164738,822.4
53164740,909.9
53164746,891.1
53164747,1015.8
53164751,954.3
53164752,966.8
53164756,940.7
53164765,771.3
53164770,956.7
53164772,833.5
53164774,859.2
53164777,810.2
53164781,725.4
53164784,923.2
53164787,686.2
53164790,729.3
53164807,792.7
53164809,823.5
53164821,788.7
53164824,743.3
53164825,819.8
53164826,745.7
53164833,827.8
53164834,745.9
53164845,743.9
53164846,618.5
53164849,889.9
53164853,1111.0
53164854,909.8
53164855,1070.2
53164862,664.7
53164865,717.1
53164866,807.4
53164871,781.4
53164872,892.1
53164873,881.2
53164875,769.3
53164881,684.0
53164882,849.3
53164889,927.9
53164892,804.4
53164893,908.3
53164894,806.9
53164895,927.8
53164896,864.9
53164898,925.1
53164901,904.8
53164903,889.6
53164906,871.2
53164907,933.3
53164908,688.0
53164909,688.5
53164913,849.9
53164914,659.4
53164915,784.7
53164916,620.8
53164917,758.9
53164918,824.8
53164919,772.7
53164920,844.0
53164921,934.5
53164922,659.4
53164924,793.5
53164926,769.0
53164929,846.1
53164931,773.5
53164936,903.3
53164937,729.7
53164939,827.8
53164940,878.2
53164941,684.7
53164942,599.5
53164943,899.6
53164944,834.0
53164946,820.7
53164947,861.5
53164948,659.8
53164949,675.5
53164953,692.6
53164955,751.5
53164968,767.3
53164980,758.0
53164986,744.0
53164994,905.2
53165005,809.6
53165006,942.6
53165007,930.1
53165009,857.1
53165011,711.9
53165012,689.3
53165018,861.7
53165020,884.6
53165021,844.7
53165022,948.1
53165023,850.1
53165024,939.3
53165026,1022.5
53165027,766.0
53165028,766.5
53165031,804.7
53165035,1029.1
53165037,734.7
53165041,968.4
53165045,860.0
53165053,1006.2
53165056,878.7
53165057,822.4
53165058,788.5
53165060,702.8
53165062,664.8
53165065,892.9
53165066,614.1
53165067,757.7
53165068,700.5
53165069,806.9
53165071,695.4
53165072,756.0
53165073,802.5
53165075,1006.9
53165076,930.8
53165077,767.1
53165078,718.8
53165079,739.4
53165081,1020.0
53165084,1047.1
53165085,933.3
53165086,660.6
53165087,944.9
53165088,930.8
53165090,979.3
53165091,643.1
53165092,880.7
53165093,817.3
53165094,788.1
53165097,827.4
53165098,771.1
53165101,860.8
53165103,766.9
53165106,814.4
53165107,743.1
53165108,681.4
53165109,969.7
53165110,660.0
53165111,758.5
53165112,918.7
53165113,854.4
53165114,792.4
53165115,971.9
53165116,945.1
53165117,779.4
53165118,907.1
53165119,882.0
53165120,805.2
53165121,1084.2
53165122,983.1
53165123,910.0
53165124,1036.3
53165127,585.6
53165129,89.6
53165130,84.4
53165133,590.8
53165136,603.1
53165138,622.9
53165139,559.7
53165140,584.1
53165158,913.3
53165162,678.0
53165163,682.2
53165164,797.8
53165166,642.5
53165168,849.7
53165170,719.6
53165173,798.5
53165176,899.1
53165177,933.7
53165178,791.0
53165179,875.0
53165180,844.5
53165182,766.1
53165183,750.2
53165184,796.1
53165185,688.9
53165186,702.3
53165188,688.7
53165190,748.1
53165191,790.6
53165194,714.6
53165195,589.9
53165196,582.7
53165199,550.8
53165200,595.3
53165201,647.3
53165203,606.2
53165207,608.4
53165208,616.0
53165210,757.7
53165212,629.2
53165215,642.8
53165218,616.3
53165220,596.1
53165221,616.2
53165222,867.1
53165223,849.0
53165224,1117.4
53165225,777.4
53165226,805.1
53165229,752.2
53165230,662.6
53165231,983.5
53165234,840.7
53165235,609.7
53165236,590.6
53165237,705.8
53165239,576.7
53165240,687.2
53165244,624.3
53165245,627.1
53165246,780.8
53165248,686.9
53165250,713.7
53165253,620.6
53165254,900.3
53165255,880.5
53165256,816.4
53165257,1059.3
53165258,988.2
53165259,908.5
53165270,693.7
53165275,595.6
53165299,690.4
53165305,569.0
53165306,653.6
53165321,718.2
53165326,648.8
53165334,686.1
53165339,629.0
53165340,678.0
53165347,628.5
53165350,659.3
53165354,785.1
53165355,751.0
53165363,720.9
53165371,660.5
53165373,669.0
53165377,657.4
53165380,655.5
53165393,722.5
53165399,799.9
53165403,720.5
53165406,805.5
53165409,888.5
53165411,718.5
53165412,761.3
53165413,891.0
53165414,592.1
53165436,915.2
53165439,796.0
53165442,703.1
53165446,905.7
53165448,915.2
53165451,964.4
53165452,926.3
53165453,928.1
53165461,975.9
53165470,603.0
53165476,973.4
53165477,962.1
53165482,659.7
53165498,643.2
53165506,871.8
53165526,566.2
53165528,87.4
53165532,87.0
53165533,755.9
53165534,580.2
53165544,611.2
53165545,607.0
53165546,679.0
53165547,568.5
53165548,649.8
53165552,643.2
53165553,623.6
53165556,591.8
53165562,692.5
53165563,647.6
53165567,603.4
53165570,563.6
53165571,554.2
53165572,588.5
53165574,90.6
53165577,721.5
53165579,602.5
53165580,641.1
53165583,623.8
53165584,587.2
53165585,567.2
53165587,566.6
53165593,92.5
53165595,88.0
53165606,93.6
53165608,652.7
53165612,608.3
53165614,659.7
53165617,579.8
53165618,637.1
53165629,659.0
53165630,616.3
53165631,640.7
53165633,664.6
53165634,695.4
53165639,662.3
53165643,677.2
53165644,629.4
53165649,552.0
53165650,670.1
53165653,704.4
53165654,601.6
53165655,109.7
53165659,613.4
53165663,648.3
53165664,87.4
53165668,555.2
53165671,620.5
53165676,581.7
53165677,90.9
53165681,673.0
53165682,709.0
53165686,669.8
53165691,80.8
53165693,588.3
53165694,661.0
53165695,671.6
53165696,741.7
53165697,605.7
53165700,641.1
53165701,711.5
53165707,699.8
53165713,687.6
53165714,651.1
53165718,674.3
53165719,607.0
53165720,645.5
53165722,556.9
53165728,643.3
53165730,92.1
53165734,659.4
53165735,554.2
53165737,593.3
53165738,684.8
53165739,714.7
53165740,706.0
53165741,568.7
53165744,734.0
53165745,564.3
53165749,613.9
53165752,535.0
53165753,90.7
53165756,619.1
53165757,569.7
53165762,85.5
53165765,604.7
53165769,650.6
53165773,669.8
53165774,657.4
53165776,699.6
53165778,613.8
53165780,650.8
53165781,656.2
53165782,550.1
53165787,647.2
53165788,634.6
53165793,650.6
53165794,611.3
53165795,618.2
53165799,643.7
53165803,714.0
53165804,631.2
53165807,647.2
53165810,675.1
53165812,669.4
53165814,644.4
53165818,578.4
53165820,87.0
53165821,581.8
53165823,629.1
53165826,605.1
53165828,649.0
53165829,85.6
53165836,556.2
53165838,654.4
53165839,681.2
53165840,600.6
53165843,628.5
53165844,648.7
53165845,697.2
53165846,642.6
53165847,80.8
53165848,86.2
53165849,90.5
53165851,85.9
53165855,92.7
53165857,637.3
53165858,666.2
53165859,634.6
53165860,544.9
53165864,87.2
53165867,79.8
53165868,90.6
53165870,585.4
53165880,91.7
53165885,92.5
53165888,572.1
53165894,560.8
53165896,85.0
53165897,569.9
53165901,558.5
53165903,557.0
53165904,88.1
53165905,598.1
53165909,81.8
53165912,588.0
53165919,698.5
53165924,702.3
53165926,557.3
53165927,688.7
53165928,906.6
53165929,746.0
53165932,730.2
53165933,564.6
53165935,892.4
53165936,587.6
53165937,691.4
53165938,766.0
53165939,602.4
53165941,731.2
53165942,710.6
53165943,757.3
53165944,748.1
53165946,754.2
53165948,768.6
53165950,726.2
53165951,749.4
53165953,685.5
53165960,692.0
53165961,567.3
53165962,567.8
53165963,771.8
53165964,735.6
53165966,83.5
53165968,692.6
53165969,665.8
53165974,728.3
53165979,807.4
53165981,711.2
53165986,601.7
53165987,723.0
53165988,619.3
53165990,556.6
53165994,688.9
53165997,819.0
53165998,652.7
53165999,581.2
53166000,658.0
53166001,695.4
53166002,711.6
53166004,592.3
53166007,687.0
53166009,599.7
53166011,661.6
53166012,594.2
53166013,672.6
53166016,600.9
53166019,751.5
53166020,89.4
53166021,665.5
53166022,569.9
53166023,712.5
53166029,888.9
53166032,737.1
53166038,757.3
53166040,747.3
53166041,754.2
53166044,697.1
53166045,662.7
53166050,571.5
53166051,570.1
53166052,609.7
53166054,689.8
53166056,659.4
53166057,741.0
53166059,664.0
53166061,702.3
53166064,702.1
53166066,758.3
53166069,696.9
53166070,755.8
53166077,766.7
53166078,574.0
53166081,790.5
53166082,718.2
53166085,767.4
53166089,648.8
53166090,695.4
53166091,682.9
53166092,699.0
53166098,669.8
53166099,669.8
53166103,826.9
53166106,580.6
53166107,877.3
53166110,799.2
53166111,714.0
53166114,613.3
53166115,600.3
53166211,623.2
53166212,769.9
53166220,930.5
53166234,872.2
53166245,928.3
53166250,734.4
53166251,771.5
53166253,674.1
53166254,744.2
53166265,666.5
53166267,743.6
53166268,675.9
53166273,718.9
53166278,652.3
53166279,590.0
53166281,738.3
53166282,694.6
53166283,789.9
53166285,677.9
53166286,784.7
53166288,759.1
53166291,574.8
53166299,644.0
53166301,606.0
53166302,669.8
53166305,667.3
53166307,705.1
53166309,729.3
53166315,659.4
53166316,600.4
53166349,953.4
53166350,782.3
53166351,905.3
53166352,744.9
53166353,911.0
53166355,665.1
53166356,901.0
53166358,805.3
53166359,817.6
53166360,769.2
53166361,836.6
53166363,870.6
53166364,695.9
53166365,743.5
53166367,781.2
53166368,691.9
53166370,723.7
53166372,698.0
53166374,727.1
53166378,654.0
53166389,699.5
53166391,723.0
53166401,556.3
53166402,678.0
53166405,685.2
53166406,717.5
53166411,801.0
53166412,693.9
53166414,883.5
53166419,786.9
53166420,814.7
53166428,826.6
53166429,826.5
53166432,778.1
53166441,899.8
53166445,682.6
53166446,731.2
53166452,947.1
53166453,1001.4
53166465,921.9
53166472,974.0
53166478,808.1
53166482,724.4
53166486,989.9
53166490,758.7
53166491,1101.3
53166493,790.7
53166495,1044.1
53166520,1060.1
53166527,1040.3
53166543,1121.7
53166553,1006.3
53166563,589.6
53166566,550.9
53166571,743.2
53166572,816.7
53166576,568.8
53166577,584.3
53166578,589.7
53166580,898.9
53166597,934.5
53166608,902.7
53166609,732.3
53166615,557.3
53166617,608.9
53166624,686.3
53166634,736.4
53166639,689.1
53166650,749.3
53166651,718.6
53166652,821.7
53166653,772.3
53166654,932.6
53166655,849.1
53166656,821.9
53166658,817.2
53166663,772.4
53166665,751.1
53166666,844.4
53166669,766.4
53166674,770.2
53166675,770.2
53166678,827.0
53166679,829.2
53166687,823.4
53166691,809.7
53166704,862.1
53166707,815.1
53166708,916.0
53166714,820.8
53166719,720.0
53166725,783.0
53166726,936.7
53166730,762.3
53166732,822.8
53166735,696.7
53166737,894.7
53166739,874.3
53166740,793.3
53166744,839.9
53166747,851.1
53166752,782.6
53166753,902.9
53166765,914.5
53166779,963.5
53166813,701.2
53166815,819.4
53166822,806.6
53166824,658.7
53166831,815.6
53166832,844.1
53166835,891.8
53166836,896.5
53166837,901.3
53166839,806.6
53166841,796.7
53166842,864.9
53166843,847.3
53166844,801.1
53166848,810.2
53166850,602.1
53166851,856.9
53166857,884.2
53166861,884.9
53166865,846.5
53166870,879.6
53166871,769.0
53166878,659.9
53166881,755.3
53166893,886.3
53166894,607.6
53166897,990.0
53166900,613.7
53166902,949.4
53166916,841.5
53166920,880.7
53166921,959.3
53166924,644.5
53166931,852.8
53166934,632.5
53166935,638.8
53166938,837.8
53166944,891.5
53166948,631.8
53166950,623.7
53166954,931.1
53166958,932.6
53166964,582.1
53166968,703.7
53166971,824.1
53166972,593.1
53166978,823.5
53166986,810.6
53166989,888.9
53166992,881.2
53166994,748.3
53166998,898.8
53167005,792.4
53167006,836.7
53167010,838.5
53167011,887.4
53167012,593.6
53167013,738.5
53167017,859.0
53167027,663.6
53167029,814.6
53167030,934.4
53167033,942.6
53167034,862.9
53167036,590.0
53167043,767.4
53167047,723.3
53167048,756.9
53167049,748.1
53167050,745.8
53167053,565.9
53167054,590.8
53167057,88.4
53167059,85.2
53167064,946.3
53167070,682.1
53167074,611.7
53167076,603.9
53167080,725.1
53167081,762.2
53167083,783.1
53167084,722.3
53167086,618.3
53167087,629.4
53167088,646.1
53167090,579.8
53167092,551.8
53167095,692.2
53167097,640.9
53167098,648.8
53167099,570.6
53167102,676.6
53167104,681.1
53167105,602.7
53167107,577.6
53167108,579.1
53167110,582.9
53167111,669.4
53167112,584.6
53167114,570.1
53167115,655.1
53167117,675.4
53167118,576.3
53167119,572.6
53167128,622.5
53167158,613.3
53167159,787.3
53167163,780.7
53167167,946.3
53167169,716.0
53167174,750.6
53167175,827.2
53167179,688.3
53167180,817.0
53167181,798.3
53167182,563.7
53167183,728.0
53167189,847.7
53167190,735.1
53167191,779.4
53167192,783.5
53167194,804.4
53167195,849.7
53167196,822.1
53167197,594.4
53167198,813.6
53167199,834.7
53167205,753.5
53167206,891.3
53167207,893.5
53167208,798.1
53167209,786.1
53167210,818.2
53167211,916.5
53167214,849.7
53167215,715.9
53167216,925.6
53167217,878.7
53167220,715.9
53167224,713.5
53167225,807.8
53167228,573.7
53167230,959.2
53167231,807.7
53167232,871.8
53167233,866.3
53167234,959.2
53167235,836.5
53167236,856.5
53167237,947.9
53167241,896.3
53167243,624.6
53167244,940.1
53167247,899.9
53167248,884.0
53167250,1000.8
53167251,916.3
53167252,884.3
53167253,896.6
53167255,908.5
53167256,925.2
53167259,888.8
53167260,1008.1
53167262,779.9
53167263,592.6
53167264,849.0
53167265,761.9
53167266,872.3
53167267,856.5
53167268,866.9
53167273,994.4
53167276,858.5
53167284,988.8
53167288,1037.5
53167289,930.4
53167293,917.4
53167295,982.6
53167296,1068.3
53167297,975.3
53167299,641.8
53167300,617.5
53167302,960.2
53167303,682.8
53167304,631.5
53167310,823.5
53167317,947.0
53167334,853.5
53167344,682.5
53167351,1041.3
53167357,707.1
53167359,574.8
53167365,1042.7
53167367,974.9
53167370,760.8
53167374,787.4
53167550,648.1
53167553,761.9
53167554,764.2
53167555,837.8
53167559,587.1
53167562,575.6
53167568,790.0
53167576,852.9
53167583,947.1
53167590,838.0
53167591,881.0
53167598,811.3
53167599,943.3
53167785,605.7
53167787,703.2
53167797,689.6
53167801,698.7
53167805,684.0
53167809,85.0
53167810,707.8
53167812,600.0
53167813,650.9
53167817,667.4
53167818,608.0
53167822,596.9
53167826,662.8
53167830,763.4
53167834,736.8
53167837,767.3
53167839,720.1
53167842,840.8
53167845,728.2
53167846,806.9
53167847,630.8
53167850,743.4
53167851,811.3
53167852,694.5
53167854,726.8
53167857,600.1
53167859,674.4
53167861,649.9
53167865,637.7
53167867,735.5
53167868,577.2
53167869,604.0
53167876,629.6
53167878,82.6
53167880,609.3
53167893,600.3
53167894,648.3
53167895,628.0
53167896,639.9
53167898,645.5
53167899,600.9
53167900,585.6
53167902,624.3
53167904,726.5
53167908,638.3
53167909,580.9
53167912,641.9
53167915,612.4
53167917,667.7
53167920,585.6
53167926,775.8
53167927,787.6
53167931,810.8
53167932,723.8
53167934,832.9
53167935,723.3
53167936,716.2
53167937,671.7
53167938,753.4
53167939,740.5
53167941,737.2
53167944,799.2
53167946,907.0
53167950,641.8
53167954,849.3
53167955,776.9
53167957,770.6
53167962,816.6
53167963,941.1
53167964,798.4
53167966,749.0
53167973,828.7
53167975,789.1
53167976,822.3
53167978,917.0
53167988,666.7
53167990,661.8
53167994,846.7
53167997,807.3
53168000,865.2
53168001,1005.6
53168002,848.3
53168012,889.5
53168014,819.4
53168016,814.5
53168025,639.7
53168034,737.3
53168045,665.1
53168050,768.3
53168060,718.2
53168063,771.8
53168066,879.6
53168067,844.5
53168068,850.4
53168070,920.7
53168071,778.3
53168074,749.0
53168076,891.1
53168077,754.0
53168078,799.4
53168082,759.0
53168084,848.3
53168094,983.0
53168118,661.2
53168119,675.7
53168120,89.2
53168121,564.0
53168126,81.4
53168138,594.6
53168145,658.0
53168151,89.7
53168153,561.5
53168160,87.1
53168162,583.2
