"","Pubchem","mmass","model_prediction"
"7654",53481364,802.692775294,13.9297786458333
"7659",53481366,728.583224846,16.6029915364583
"7668",53481368,368.219888756,14.7248274739583
"7684",53481378,1675.119224728,15.0228369140625
"7687",53481379,957.178202551,5.81974243164063
"7750",53481387,630.142182098,1.93928690592448
"7816",53481398,577.082238179,3.71616658528646
"7840",53481401,723.459132745,13.0269059244792
"7841",53481402,751.490432873,12.9543098958333
"7846",53481403,805.537383065,14.7178466796875
"7848",53481404,917.662583577,15.0285139973958
"7849",53481405,643.502318189,12.2965763346354
"7850",53481406,671.533618317,12.0914811197917
"7977",53481407,416.329045274,16.5594449869792
"7979",53481409,420.360345402,15.30087890625
"7981",53481410,416.329045274,16.173232421875
"7983",53481412,416.329045274,16.801015625
"7992",53481427,911.157467109,2.14252990722656
"7997",53481436,352.224974134,16.1925244140625
"7998",53481437,226.106590334,11.4840869140625
"8043",53481475,376.224974134,11.806416015625
"8051",53481484,376.224974134,11.806416015625
"8070",53481510,376.224974134,12.5370751953125
"8071",53481511,455.234158611,13.9822493489583
"8079",53481519,376.224974134,10.7830916341146
"8082",53481522,302.188194698,17.10283203125
"8098",53481533,376.224974134,11.806416015625
"8134",53481562,1199.583590257,14.9601725260417
"8175",53481592,350.20932407,15.485
"8179",53481594,541.292067419,10.326796875
"8200",53481607,607.081569477,5.73306925455729
"8221",53481631,220.088815006,13.8435107421875
"8247",53481655,275.126991425,8.736240234375
"8252",53481657,366.240624198,12.1322770182292
"8376",53481777,688.515539212,15.6097021484375
"8377",53481779,716.54683934,14.3929117838542
"8378",53481781,702.567574782,17.1361328125
"8379",53481783,754.59887491,17.1676139322917
"8380",53481785,800.640739724,15.3321923828125
"8381",53481787,798.62508966,15.9502994791667
"8382",53481789,780.614524974,16.7858968098958
"8383",53481791,828.672039852,15.1009602864583
"8384",53481793,5224.168615516,24.5910286458333
"8385",53481794,4290.824851063,22.1669596354167
"8517",53481911,397.282823363,13.4126481119792
"4970",5326793,719.546505474,12.46359375
"172",5353955,299.282429433,13.5188850911458
"188",5353956,379.248759843,13.6446476236979
"440",5372954,148.0524295,14.6986653645833
"794",5353439,582.24783484,14.2961930338542
"1276",5362449,271.193614427,10.5998404947917
"1294",5362119,405.226371117,10.3332666015625
"1454",5359597,31.989829244,4.37319376627604
"1694",5364094,658.423339588,17.6661360677083
"1761",5351619,229.088497429,12.6719344075521
"2167",5353269,320.23514489,18.6930631510417
"2182",5356421,296.23514489,20.4478629557292
"2424",5365005,860.783291069,16.8145865885417
"7734",5365959,170.13067982,15.6324169921875
"7975",5363137,316.203844762,17.4433658854167
"8760",5362440,613.362805017,9.03309651692708
"8775",5361463,426.981272881,15.9473274739583
"8818",5360373,1414.518979905,12.1281404622396
"9001",5359371,283.193614427,12.2613671875
"9031",5362124,424.199822016,11.83419921875
"9093",5361092,327.219829177,10.0741495768229
"9143",5362065,453.041289239,9.6297509765625
"9173",5360515,341.162708229,9.926083984375
"9304",5359272,257.177964363,10.4458040364583
"9723",5359268,26.981538441,2.93497212727865
"9770",5359271,313.167793607,7.86057779947917
"10761",5353588,608.174120354,11.2457112630208
"11624",5353844,804.465992262,14.7150667317708
"11995",5351506,340.07943211,11.8771858723958
"12006",5359485,258.05282343,12.8864127604167
"12317",5352808,138.10446507,11.974130859375
"12944",5353758,162.046298264,6.85517740885417
"12945",5371562,223.060959075,2.20830139160156
"13201",5352899,188.083729628,14.7901546223958
"13440",5352428,196.146329884,21.5306412760417
"14974",5365327,100.063662888,7.72032145182292
"15113",5353639,628.303618384,18.1249283854167
"15371",5352000,464.095476104,10.5323291015625
"15419",5358385,422.084911418,11.4863883463542
"15460",5364430,310.28718046,25.8857259114583
"15686",5353546,516.308703762,13.2518253580729
"15704",5362828,236.177630012,15.4363346354167
"15871",5353545,558.319268448,15.3104671223958
"16094",5354882,182.13067982,16.5829833984375
"16559",5371002,206.167065326,16.0119807942708
"17059",5352437,204.187800768,15.7973225911458
"17437",5367719,224.141244506,11.3736376953125
"17540",5367559,232.146329884,19.4568880208333
"19653",5366355,252.095750876,10.6940169270833
"20382",5353620,244.18271539,19.0181022135417
"21003",5363388,142.099379692,13.4851334635417
"22653",5360621,461.168581467,3.30576680501302
"40859",5359421,287.152143543,7.09966471354167
"11793",5382105,448.100561482,10.47009765625
"11874",5377381,254.057908808,13.9237630208333
"12894",5375083,318.146723814,14.6720963541667
"18177",5385553,432.10564686,10.2272273763021
"18523",5379265,344.089602866,12.6181217447917
"22552",5378015,277.183049741,13.9025862630208
"8857",5447130,198.0389047,11.860625
"14961",54601877,311.136887409,10.7678678385417
"31",54670067,176.032087988,7.72262776692708
"1291",54678486,308.104859,14.1328955078125
"8799",54676038,336.063388116,16.9258138020833
"9042",54676228,331.062676609,13.0037825520833
"9272",54677470,351.034747299,11.8837109375
"9475",54675769,612.231910004,15.5249772135417
"16980",54678599,197.105193351,12.164384765625
"688",5460677,166.047738052,9.29453776041667
"829",5462214,893.146902423,3.42683634440104
"836",5462164,1029.344873947,12.1845035807292
"1011",5462309,33.997236608,0.165401865641276
"1163",5462166,344.11537621,15.2814957682292
"1394",5461010,281.2480553,22.5800032552083
"1497",5462303,102.031694058,8.54807698567708
"1532",5460078,161.032422339,7.30879557291667
"1549",5459822,103.063328537,0.782464396158854
"1601",5470299,474.07982604,14.201875
"1835",5459911,936.32766085,11.47841796875
"1897",5460362,160.08479226,1.3450185139974
"1924",5459823,283.120843415,9.03021321614583
"1932",5460164,302.224580204,15.0590380859375
"2174",5460414,336.230059512,16.9875130208333
"2707",5460032,120.042258744,6.46536824544271
"3913",5459377,677.499554797,14.0654069010417
"6344",5460852,462.225368064,10.8610237630208
"7217",5460044,182.07903818,10.7837906901042
"7309",5460935,342.116211546,9.94086507161458
"7691",5462190,162.035064876,12.1425447591146
"7703",5462259,174.05282343,14.069296875
"7710",5462261,176.068473494,8.63160807291667
"8104",5460495,115.063328537,5.38937377929688
"8750",5462340,630.345106042,14.6256803385417
"13468",5459767,318.204238692,12.8625032552083
"15792",5459010,624.205420482,12.5702913411458
"19651",5459217,578.163555668,10.9434765625
"40016",5462210,858.569228066,10.901513671875
"40716",5462234,776.262965934,11.8425846354167
"40744",5460816,635.142108719,11.5643587239583
"40806",5462244,293.111066589,10.8979695638021
"40807",5462248,364.148180376,9.62822998046875
"42326",5460887,351.110021202,2.4920810953776
"42419",5460407,136.037173366,6.31154459635417
"15721",527027,286.229665582,21.8438118489583
"15889",548198,804.377965116,10.666220703125
"16522",534260,222.161979948,11.9826456705729
"17453",529495,466.220282686,12.7595963541667
"17579",529650,288.245315646,15.4326106770833
"17587",545839,326.100167552,11.4922705078125
"40210",529885,170.13067982,11.8392496744792
"1503",5497181,332.271530396,18.4186311848958
"2792",5497182,330.255880332,18.2196940104167
"4018",5497103,759.577805117,16.185068359375
"8943",5481173,546.099138468,11.620439453125
"9526",5479529,424.068884198,8.77380859375
"9619",5479530,554.04605704,9.76702311197917
"9745",5479537,480.124959288,11.5073763020833
"11799",5481968,438.167853186,16.5512320963542
"11862",5481969,418.141638436,16.115302734375
"11898",5480299,228.042258744,13.1613753255208
"14684",5486185,310.047738052,16.9326106770833
"18824",5492231,611.161209944,10.4238639322917
"22587",5479539,514.109309224,10.72947265625
"22652",5484731,461.168581467,3.88717936197917
"40777",5489029,475.184231531,4.51909545898438
"40624",56927904,1051.329223883,11.515458984375
"42055",56928006,1107.391826054,11.4617024739583
"9109",5702063,230.01260169,9.36081624348958
"16078",5702609,264.136159128,11.5739192708333
"22735",57320831,3503.683361186,21.4472607421875
"15427",565570,400.370516158,17.751171875
"8873",5742832,435.051853925,9.50516764322917
"8991",5742673,455.056939303,3.84794148763021
"18358",57457805,318.219494826,21.23150390625
"5969",5771760,916.5078096,12.8048307291667
"7843",5771775,807.553033129,13.5617122395833
"2077",5795125,590.310435096,12.7155354817708
"12018",5840046,564.147905604,10.2454085286458
"15450",5855402,545.300204761,13.7671354166667
"15697",5874476,560.334918512,17.0250260416667
"6201",59720717,789.551984778,15.0709554036458
"11466",599113,360.231396916,9.05144775390625
"11700",596401,286.120509064,13.6466235351562
"13994",587245,140.062600256,13.8606998697917
"11206",6042891,234.161979948,13.7431168619792
"12107",6088720,359.085245769,11.8116845703125
"14719",6109789,242.167065326,17.869150390625
"15018",6124136,336.084517488,10.4841105143229
"17787",6124135,342.095082174,10.6629052734375
"11264",6138419,760.28836225,15.5395296223958
"11446",624708,282.209598842,10.5385970052083
"11829",616063,334.10525293,14.9414957682292
"11961",604512,246.089208936,12.1660546875
"14509",621307,260.152477894,1.69444997151693
"15929",621134,426.386166222,20.9046614583333
"16835",610148,426.386166222,19.7013606770833
"16847",605266,232.146329884,16.9734228515625
"17035",619337,264.136159128,13.7369466145833
"2181",6246154,296.23514489,20.4478629557292
"14560",6263274,523.029009993,3.71405883789062
"15126",6260974,915.519150043,12.5040511067708
"2078",6276321,588.294785032,14.8306640625
"9097",6323490,846.441508846,12.269150390625
"39994",6323381,347.063084339,2.47726114908854
"2042",6325610,318.064056818,9.7640966796875
"9748",6335986,427.062024681,7.39382405598958
"17420",6373854,1044.8873622,16.835693359375
"1082",6398963,150.970118896,8.06919514973958
"8616",6378383,357.209264491,16.147216796875
"16630",6384266,1044.8873622,16.659150390625
"17529",6391814,346.141638436,14.8313102213542
"3901",6419701,410.243340114,16.756181640625
"8103",6419708,300.20893014,18.5943977864583
"8713",6400441,1018.440479762,15.8840852864583
"459",6437081,785.593455181,14.7736555989583
"1531",6436722,542.485151984,15.2102506510417
"1763",6440490,540.46950192,16.2500520833333
"1772",6435286,496.260707712,14.679248046875
"1810",6433159,568.428031036,16.1478645833333
"1969",6427285,428.36543078,18.3980403645833
"2163",6443013,296.23514489,19.051513671875
"2164",6446027,294.219494826,19.6194401041667
"2185",6438758,312.230059512,16.2935628255208
"2389",6439848,308.271530396,21.7095279947917
"2409",6433320,1381.27821987,17.49087890625
"2664",6436082,284.214015518,18.71876953125
"2687",6438629,316.203844762,16.3223079427083
"2703",6437063,314.188194698,13.5923868815104
"3009",6439847,312.230059512,17.8351725260417
"3208",6443547,622.553625478,17.2722005208333
"3209",6441562,620.537975414,17.3881966145833
"3218",6438587,644.537975414,16.9524544270833
"4015",6443788,731.546504989,16.8047005208333
"4037",6441886,805.562155053,18.4179069010417
"4085",6441487,785.593455181,16.3461751302083
"6339",6438344,760.295572892,12.0148291015625
"6377",6436907,646.568881623,21.3540104166667
"7213",6438372,325.207549931,15.9111637369792
"7660",6443882,728.583224846,16.6029915364583
"7667",6439819,388.246103506,12.5431461588542
"8638",6437068,142.099379692,10.8345849609375
"9792",6435415,358.156242642,10.8425960286458
"11789",6443339,340.13107375,13.9540006510417
"12167",6441681,294.219494826,20.6917513020833
"12168",6441679,292.203844762,16.9841552734375
"15915",6432469,154.135765198,12.7731909179687
"19019",6432404,204.187800768,20.103720703125
"22612",6428502,167.094628665,11.6565275065104
"40071",6431015,204.187800768,21.1933723958333
"40817",6437359,401.021511395,9.67085123697917
"17",6451121,891.646933513,13.7849479166667
"219",6452574,332.23514489,16.1302311197917
"4861",6452499,953.781255949,16.2426399739583
"7746",6450275,381.164833493,9.3420947265625
"12020",6450203,426.167853186,17.9441796875
"40720",6451493,332.23514489,17.7165413411458
"51",643757,174.016437924,9.20751790364583
"170",644102,173.911925378,10.864013671875
"492",643798,130.02660868,10.7192838541667
"594",643327,166.062994186,9.93525716145833
"595",638129,130.02660868,10.7192838541667
"961",643975,785.157134455,4.32730997721354
"1042",644350,455.155331439,10.9494783528646
"1045",638015,284.214015518,18.71876953125
"1067",644260,381.264409907,15.7198470052083
"1167",643976,456.104614802,10.3726831054688
"1210",637541,164.047344122,11.282158203125
"1363",637542,164.047344122,11.5448128255208
"1666",637540,164.047344122,12.1128922526042
"1764",637760,208.088815006,18.5188834635417
"1843",644173,428.013430334,8.07708658854167
"1850",644106,605.077152801,7.32443196614583
"1887",637511,132.057514878,13.5236002604167
"2577",643820,154.1357652,15.8286751302083
"2719",644175,260.029718526,9.75044596354167
"3004",636708,180.042258744,10.1728271484375
"3146",644078,568.506675286,16.0182877604167
"6725",637090,86.036779436,8.14273600260417
"7769",641637,164.047344122,15.0205192057292
"7832",644105,536.04445569,10.5665828450521
"8936",636405,612.120936542,10.9858056640625
"9362",644073,467.303558805,14.1486295572917
"10594",636537,271.120843415,10.9240934244792
"10596",638024,285.136493479,12.3935774739583
"11068",636750,208.109944378,14.16908203125
"11526",637858,317.126322723,14.1915348307292
"11529",628376,311.152143543,8.75448323567708
"12606",637579,584.283276872,10.0026871744792
"12624",636822,208.109944378,13.9314632161458
"12650",643941,98.073164942,10.6191227213542
"13673",641294,162.068079564,13.6489322916667
"13678",637775,224.068473494,11.6982332356771
"14880",643731,138.10446507,10.8105485026042
"16018",638011,152.120115135,12.1519946289062
"16032",643779,152.120115135,12.1519946289062
"16093",637566,154.1357652,15.8286751302083
"16711",627631,304.13107375,14.2481412760417
"17419",638014,192.151415262,15.3886897786458
"17621",636458,216.151415262,15.4141080729167
"18153",638278,256.073558872,11.2845572916667
"18315",639665,354.146723814,13.9511214192708
"21731",628557,313.131408101,10.0372306315104
"21743",641301,148.0524295,10.7369140625
"40430",638678,362.170253222,3.46343994140625
"2888",6479222,672.584531687,20.9727213541667
"9484",6479523,461.136904183,11.6584155273438
"7976",6506224,316.203844762,16.7413216145833
"8783",6540428,353.210327123,10.27431640625
"9696",6533629,383.035809931,8.62653483072917
"16737",6552009,154.135765198,14.5115559895833
"45",657311,362.20932407,13.6680875651042
"956",656449,442.381080844,20.0959651692708
"2088",667639,244.073558866,12.4921280924479
"2925",656504,254.100167552,8.9559619140625
"8820",667484,244.121177766,14.0643391927083
"9038",657298,170.051383642,11.5104215494792
"9336",667476,266.13067982,12.5125423177083
"9384",656511,539.114454181,13.7425862630208
"9471",656719,390.221780544,14.1195166015625
"9523",656583,329.199093735,16.1981494140625
"9552",667468,279.162314299,12.570966796875
"9641",667466,315.084847978,14.6329703776042
"9821",656509,406.21375752,10.0943277994792
"22633",657181,1208.645462232,16.123076171875
"9201",6789253,137.07148792,9.01743326822917
"1978",6857403,470.022657616,10.0104378255208
"2722",6857447,416.36543078,26.1326529947917
"7316",6857386,197.99293909,9.16920084635417
"9390",6857423,475.300598691,2.55937174479167
"17568",6857681,220.18271539,19.2257047526042
"40587",6857362,164.068473494,8.53661946614583
"9025",6915944,395.035809931,10.3206844075521
"9086",6917698,465.183062343,11.47666015625
"9239",6915744,836.524569772,10.6871183268229
"9625",6914273,314.06511945,12.5416373697917
"9881",6918289,1029.602485741,17.0297412109375
"12155",6916254,318.255880332,22.1698274739583
"15088",6911854,359.034472527,13.2784505208333
"41880",6918391,204.187800768,16.8653483072917
"21486",6950274,196.146329884,17.6115071614583
"40579",6971043,166.047738052,9.29453776041667
"1904",689043,180.042258744,10.4119401041667
"7810",688035,302.151809192,17.166748046875
"42297",688084,197.105193347,1.52129852294922
"800",6995182,177.045963913,10.6857926432292
"7708",6991982,159.089543287,9.48671875
"22661",6992079,103.063328537,8.788828125
"2015",7048589,302.188194698,16.096845703125
"40625",70678621,1121.371088697,10.5718831380208
"40626",70678653,1119.355438633,11.3493806966146
"42022",71448925,1087.423126183,11.9090657552083
"42478",71448894,1181.428605488,12.0849300130208
"34",60961,267.096753929,1.651962890625
"50",65058,252.085854882,10.1130232747396
"59",71920,257.102823889,8.2067626953125
"79",69507,260.029718526,9.53298583984375
"124",67678,240.023848262,6.8478466796875
"160",65253,237.086189243,8.41052734375
"186",68841,185.008923505,1.07177124023438
"203",64959,284.075684136,10.3647965494792
"302",66414,302.188194698,16.2694563802083
"303",66417,286.15689457,13.5446402994792
"325",68570,272.177630012,17.575029296875
"362",64969,169.085126611,0.409685287475586
"390",74839,207.089543287,9.00313639322917
"393",64689,180.063388116,9.488818359375
"458",72361,259.036187087,2.34635396321615
"509",65076,466.31168065,18.9961979166667
"531",69382,268.05514839,6.10814412434896
"533",65072,189.111341361,1.17753774007161
"550",68152,90.031694058,9.23232259114583
"638",73000,163.049409807,8.82848307291667
"647",65065,175.048072403,8.67680501302083
"654",68144,193.073893223,9.0140087890625
"687",68310,223.084457909,8.93793294270833
"787",65091,466.989597149,5.78916544596354
"819",65059,347.063084339,10.9813566080729
"905",65728,386.354866094,23.7272005208333
"924",65070,467.973612734,10.5174495442708
"1006",71080,89.047678473,0.539582316080729
"1007",61503,90.031694058,6.33129842122396
"1032",64968,481.989262798,11.08962890625
"1084",65063,308.040951914,4.39575398763021
"1109",65103,506.995745159,11.3697102864583
"1165",65110,338.062749988,1.35125681559245
"1168",65113,977.313573819,10.7089599609375
"1193",73323,364.042014546,9.6708642578125
"1202",66066,388.370516158,18.5668180338542
"1236",74563,116.047344122,7.38200032552083
"1241",72276,290.07903818,10.5031103515625
"1252",70639,166.049075456,8.45036783854167
"1332",68374,166.049075456,7.18843994140625
"1361",65154,167.044324429,8.06076334635417
"1409",67955,149.070145249,2.96901631673177
"1436",54575,473.165896125,10.1883422851562
"1613",73659,472.355260026,16.7476057942708
"1616",64945,456.360345406,19.00765625
"1673",72924,139.026943031,8.05696370442708
"1685",64960,164.068473494,10.4575122070313
"1725",65040,125.058911861,5.67167277018229
"1774",69726,182.043990078,8.03819254557292
"1787",65064,458.084911418,11.1945206705729
"1812",65727,397.334465003,9.13689290364583
"1823",68499,180.053492132,8.64198486328125
"1825",70315,165.065059871,6.50371622721354
"1832",69867,161.047678473,9.5825927734375
"1861",71082,132.089877638,0.485422617594401
"1870",71853,1525.635314599,12.4341381835938
"1871",57449,146.105527702,0.477179921468099
"1872",71077,105.042593095,0.863266398111979
"1877",71070,174.111675712,0.996694030761719
"1930",68340,167.036461859,8.60056722005208
"1943",69217,114.042927446,6.93202392578125
"1990",64956,103.063328537,0.782464396158854
"2039",70949,138.031694058,8.89630126953125
"2043",62453,120.057514878,10.6387760416667
"2044",74688,175.063328537,9.10283447265625
"2051",65037,298.28718046,22.5677473958333
"2055",50591,133.052763851,10.5929557291667
"2083",69698,152.05857751,5.4959912109375
"2085",68759,254.05725688,1.73270935058594
"2128",68313,165.115364107,1.18028238932292
"2149",65517,304.203844762,13.7379866536458
"2154",73212,207.97663585,3.3996132405599
"2352",60823,558.253000445,18.1198502604167
"2356",68617,305.073804963,15.6506184895833
"2366",54687,424.246103506,12.2437158203125
"2381",60795,447.148032537,12.8932454427083
"2413",54456,179.094628665,1.28884399414062
"2552",72281,302.07903818,14.7563264973958
"2608",65555,350.245709576,13.6050366210938
"2622",66255,316.240230268,17.3726953125
"2623",72061,318.219494826,16.2795670572917
"2640",69248,131.058243159,2.11329386393229
"2679",70335,174.079312952,8.5147900390625
"2689",65543,304.203844762,11.0277067057292
"2908",65554,362.20932407,10.8838248697917
"2919",65542,302.188194698,13.911962890625
"2972",62698,504.169034976,1.1669297281901
"6747",69160,182.043990078,7.83808024088542
"7200",71593,149.070145249,1.36832672119141
"7320",70912,173.105193351,9.56652587890625
"7711",61020,84.057514878,8.93311686197917
"7739",65523,159.173547687,0.669668172200521
"7768",71225,334.24089897,12.9878352864583
"7838",70966,153.078978601,6.77344034830729
"8111",64961,168.068748266,11.1257877604167
"8253",67701,131.069476547,2.18965413411458
"8273",69602,153.090211989,0.739606730143229
"8560",65373,362.172938564,14.2764973958333
"8720",71398,302.151809192,17.166748046875
"8728",59768,295.178358293,9.43659993489583
"8738",65028,312.204907394,10.0695849609375
"8742",71329,441.139212369,11.0967919921875
"8756",64143,567.313077633,13.7669205729167
"8763",53232,404.256274262,16.1441552734375
"8782",60854,412.112459711,10.7572151692708
"8784",54746,451.294725453,10.5258951822917
"8836",60753,384.244663718,12.2713818359375
"8842",60857,287.163376931,9.10219156901042
"8882",72474,359.16451979,10.8947469075521
"8884",60613,279.062021707,1.14036102294922
"8945",60750,263.071762265,1.09594757080078
"8990",55891,563.301189343,17.534599609375
"9046",60855,332.133199014,8.24224772135417
"9063",60773,324.154603158,13.2205110677083
"9066",71616,349.11504471,13.9122086588542
"9106",64139,315.027390859,14.0824853515625
"9156",62959,416.109624981,12.0928865559896
"9171",65016,505.224656557,12.2786051432292
"9178",60825,229.052111923,0.833580423990885
"9185",50294,371.100501903,11.9903206380208
"9221",60654,324.147392516,10.3377473958333
"9224",60838,586.279134968,10.4221541341146
"9236",60947,440.234492962,14.1972591145833
"9260",51263,416.25358892,9.17350423177083
"9289",51039,367.039354348,9.91727864583333
"9290",55245,429.266779369,13.5171305338542
"9326",60877,247.042690096,6.37791829427083
"9328",54892,438.21547208,11.6454947916667
"9343",60815,376.199822016,7.28678792317708
"9344",50599,236.09094027,9.31358968098958
"9348",60648,375.132670429,13.5977042643229
"9354",65981,452.26750765,18.7862760416667
"9400",65999,514.236876224,13.5885807291667
"9420",60198,296.177630012,11.5925651041667
"9455",60700,421.163770861,10.9302962239583
"9517",60953,359.149263656,12.4086165364583
"9545",60937,317.928359441,13.9041552734375
"9546",60169,1034.535134458,13.4312646484375
"9601",68844,383.064332867,8.98725423177083
"9615",60464,392.165997,9.41156005859375
"9686",56339,362.066772734,10.8497314453125
"9700",50192,602.477106492,10.5143912760417
"9739",72287,328.16093409,11.20546875
"9870",60149,440.177917386,9.79869384765625
"10438",70652,195.089543287,2.01461100260417
"10604",73509,101.047678473,1.54930674235026
"10671",65090,202.026608673,12.8830021158854
"10753",72344,402.13146768,13.9811490885417
"10852",66654,196.073558872,13.4949055989583
"10880",68262,168.042258744,9.99753255208333
"10909",53462,198.09054634,8.75892252604167
"10910",62274,212.106196404,7.15635416666667
"11060",62275,213.101445377,2.08679565429687
"11275",64981,372.1572885,15.3624690755208
"11278",73571,286.084123558,15.0094319661458
"11536",63123,250.11061308,12.4761751302083
"11665",72725,212.05857751,7.91082763671875
"11718",68077,372.120902994,15.626259765625
"12422",67521,187.891653578,8.561416015625
"12614",73568,634.0806139,10.9376123046875
"12933",62773,250.016173091,10.0623909505208
"13152",62348,154.062994186,7.4117431640625
"13204",61361,190.099379692,15.2749348958333
"13304",68482,241.073893223,13.5430476888021
"13557",61738,166.099379692,13.9802425130208
"13671",67069,151.063328537,9.35765625
"13701",68213,262.047738052,11.820498046875
"14185",62805,183.079647303,13.09953125
"14384",50200,412.115817616,13.4980712890625
"14487",72259,147.089543283,0.805671234130859
"14835",68289,138.031694058,9.21223795572917
"14984",65036,162.017306322,16.3195572916667
"15125",68148,134.073164942,10.81572265625
"15163",68184,410.136553058,14.2169710286458
"15273",68229,228.078644246,15.9422867838542
"15327",68079,246.052823422,15.9165657552083
"15331",73111,862.195643656,15.3395751953125
"15390",68406,410.448766478,16.0473876953125
"16187",61130,150.10446507,11.421650390625
"16663",61362,152.120115134,14.4696175130208
"16967",61041,150.10446507,12.4670638020833
"17008",67179,154.135765198,13.7965445963542
"17122",61185,214.193280076,22.0341536458333
"17712",65243,424.136946988,10.9753043619792
"18435",73207,344.089602866,12.1947591145833
"18777",73160,290.07903818,10.5031103515625
"19170",72277,306.073952802,9.74552978515625
"19174",65084,306.073952791,9.74552978515625
"20033",62389,225.101445377,9.41217854817708
"20609",73675,315.100330438,14.0467122395833
"20966",70278,138.068079564,9.03779296875
"21112",62349,170.13067982,16.4633463541667
"22145",62434,120.006741636,13.4452457682292
"22567",71602,179.069476547,1.26806711832682
"22586",68597,670.115182462,14.102900390625
"22600",56032,186.115698458,10.3245100911458
"22616",65894,285.067093285,10.3523616536458
"22679",51710,399.136510253,9.69057454427083
"22703",58258,363.105290352,9.29569498697917
"22704",65752,287.105862053,11.0289306640625
"39990",74483,499.937494073,13.2353987630208
"40162",74318,182.073164942,13.9673860677083
"40370",74426,173.99867937,10.7200553385417
"40763",65536,415.104935353,9.79279866536458
"42097",66827,122.053909934,10.7212109375
"42315",73665,375.030809892,12.3356111653646
"197",736172,198.05282343,8.75600423177083
"205",736715,138.042927446,2.72176493326823
"760",736186,194.057908808,11.6926953125
"2569",853433,164.083729628,13.4640787760417
"7669",853019,214.099379692,14.249580078125
"42601",854067,167.094628663,1.2409467569987
"1620",9548876,352.224974134,15.360859375
"2034",9543333,895.162552487,1.99360819498698
"2147",9543313,935.230238121,4.98604858398437
"2169",9548884,320.23514489,15.1982210286458
"2176",9548885,336.230059512,16.6765462239583
"2179",9548886,336.230059512,15.9607389322917
"2180",9548880,336.230059512,16.6765462239583
"2316",9547202,663.652945591,15.1284440104167
"2416",9544047,862.798941133,15.0290104166667
"2417",9543986,804.720690811,17.185703125
"2419",9544062,860.783291069,16.8145865885417
"2421",9544125,854.736340876,17.5042594401042
"2423",9544140,890.830241262,16.8684798177083
"2425",9544170,888.814591198,16.6487320963542
"2426",9544069,858.767641004,17.3619270833333
"2427",9544279,882.767641004,17.9723990885417
"2428",9544299,918.861541391,16.8623453776042
"2429",9544346,916.845891326,17.3205029296875
"2430",9544514,910.798941133,17.613046875
"2431",9544004,832.75199094,16.9258821614583
"2432",9544061,860.783291069,16.8145865885417
"2433",9543987,802.705040747,15.9575634765625
"2434",9544011,830.736340876,16.2014176432292
"2435",9544079,858.767641004,16.42978515625
"2436",9544021,828.720690811,16.4234765625
"2437",9544150,852.720690811,16.1379427083333
"2438",9544166,888.814591198,16.6487320963542
"2440",9544199,886.798941133,16.0397916666667
"2442",9544319,880.75199094,16.5428092447917
"2443",9544392,914.830241262,16.9612369791667
"2444",9544572,908.783291069,16.4736979166667
"2445",9544195,886.798941133,16.6910286458333
"2446",9544231,884.783291069,16.3555501302083
"2448",9544362,878.736340876,18.2062353515625
"2449",9544762,902.736340876,20.7820442708333
"2451",9544304,918.861541391,16.8623453776042
"2453",9544351,916.845891326,17.3205029296875
"2455",9544519,910.798941133,17.613046875
"2456",9544551,946.89284152,17.3533203125
"2457",9544617,944.877191455,18.1762532552083
"2458",9544835,938.830241262,17.9216341145833
"2459",9544345,916.845891326,17.3205029296875
"2462",9544216,884.783291069,16.3555501302083
"2463",9544577,908.783291069,16.4736979166667
"2464",9544680,942.861541391,17.1267317708333
"2465",9544904,936.814591198,16.142802734375
"2466",9544390,914.830241262,17.25375
"2469",9544638,906.767641004,17.788037109375
"2470",9545124,930.767641004,19.42404296875
"2472",9544965,972.908491584,18.94259765625
"2473",9545204,966.861541391,18.0315511067708
"2474",9545040,970.89284152,17.4672688802083
"2475",9545280,964.845891326,16.4787532552083
"2476",9545507,958.798941133,19.1287369791667
"2477",9544049,860.783291069,16.8145865885417
"2478",9544167,888.814591198,16.6487320963542
"2479",9544066,858.767641004,16.42978515625
"2480",9544200,886.798941133,16.0397916666667
"2481",9544087,856.75199094,16.7703987630208
"2482",9544320,880.75199094,16.5428092447917
"2483",9544341,916.845891326,17.3205029296875
"2484",9544393,914.830241262,16.9612369791667
"2485",9544573,908.783291069,16.4736979166667
"2486",9544010,830.736340876,16.2014176432292
"2487",9544078,858.767641004,16.42978515625
"2490",9544099,856.75199094,15.9748665364583
"2492",9544179,850.705040747,20.87212890625
"2493",9544196,886.798941133,16.0397916666667
"2494",9544083,856.75199094,15.9748665364583
"2495",9544232,884.783291069,15.6425423177083
"2497",9544363,878.736340876,17.7390250651042
"2498",9544442,912.814591198,15.950166015625
"2499",9544634,906.767641004,17.3707291666667
"2500",9544227,884.783291069,16.3555501302083
"2503",9544410,876.720690811,20.9975944010417
"2504",9544831,900.720690811,19.7897672526042
"2506",9544681,942.861541391,17.1267317708333
"2507",9544905,936.814591198,16.142802734375
"2510",9544447,912.814591198,15.950166015625
"2512",9544639,906.767641004,17.3707291666667
"2513",9544748,940.845891326,16.606904296875
"2514",9544977,934.798941133,17.3675227864583
"2518",9544702,904.75199094,19.6863916015625
"2519",9545200,928.75199094,19.4483479817708
"2520",9545117,968.877191444,16.8150260416667
"2521",9545357,962.830241262,17.8645068359375
"2522",9545583,956.783291069,19.376259765625
